ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_000229,Being laid off is scary but also kind of liberating. I can finally pursue something I actually care about.,got_laid_off,employment,0.6,hope,FALSE,past,1,TRUE
evt_000230,My manager told me I'm being laid off but they want me to train my replacement first. The audacity.,got_laid_off,employment,0.1,anger,FALSE,past,1,TRUE
evt_000231,I got laid off yesterday. My son just started kindergarten and I was so proud to be providing for him.,got_laid_off,employment,0.15,shame,FALSE,past,1,TRUE
evt_000232,They laid off half the nursing staff today. Patients are going to suffer because of corporate greed.,got_laid_off,employment,0.1,anger,FALSE,past,1,TRUE
evt_000233,I'm getting laid off tomorrow. At least I get to sleep in on Monday for the first time in years.,got_laid_off,employment,0.5,neutral,FALSE,future,1,TRUE
evt_000234,My uncle got laid off after 30 years. He's too old to start over but too young to retire.,got_laid_off,employment,0.1,sadness,FALSE,past,1,TRUE
evt_000235,Just got laid off from my first job out of college. I don't even know what I'm supposed to do now.,got_laid_off,employment,0.2,confusion,FALSE,past,1,TRUE
evt_000236,"They're closing our entire office. 200 people getting laid off, including me. It's like a war zone here.",got_laid_off,employment,0.1,shock,FALSE,past,1,TRUE
evt_000237,"I got laid off but my severance package is actually pretty decent. Silver lining, I guess.",got_laid_off,employment,0.6,relief,FALSE,past,1,TRUE
evt_000238,My daughter called to tell me she got laid off. She was so excited about that job. I'm heartbroken for her.,got_laid_off,employment,0.1,sadness,FALSE,past,1,TRUE
evt_000239,Got laid off today. Time to dust off my LinkedIn profile and pretend I'm networking instead of panicking.,got_laid_off,employment,0.3,anxiety,TRUE,past,1,TRUE
evt_000240,My whole team got laid off except for me. I feel guilty that I survived when they didn't.,got_laid_off,employment,0.2,guilt,FALSE,past,1,TRUE
evt_000241,I think I'm about to get laid off. They moved my desk to the basement and took away my stapler.,got_laid_off,employment,0.3,frustration,FALSE,future,0.7,TRUE
evt_000242,My roommate got laid off yesterday. She's been stress-eating ice cream and watching Netflix all day.,got_laid_off,employment,0.2,sadness,FALSE,past,1,TRUE
evt_000243,"I got laid off right before the holidays. Thanks for the Christmas spirit, corporate overlords.",got_laid_off,employment,0.15,resentment,TRUE,past,1,TRUE
evt_000244,"My cousin got laid off from her teaching job. Budget cuts, they said. Meanwhile, the superintendent got a raise.",got_laid_off,employment,0.1,anger,FALSE,past,1,TRUE
evt_000245,Being laid off is terrifying but also exciting. I get to reinvent myself completely.,got_laid_off,employment,0.7,hope,FALSE,past,1,TRUE
evt_000246,They laid me off via email. Didn't even have the decency to call. 12 years of loyalty for this.,got_laid_off,employment,0.1,disgust,FALSE,past,1,TRUE
evt_000247,My neighbor just told me she got laid off. She's been with that company since before I was born.,got_laid_off,employment,0.15,sadness,FALSE,past,1,TRUE
evt_000248,I'm probably getting laid off next month. The writing's on the wall and I'm updating my resume.,got_laid_off,employment,0.3,anxiety,FALSE,future,0.8,TRUE
evt_000249,"Got laid off today. My wife is pregnant and we just signed a lease. Perfect timing, universe.",got_laid_off,employment,0.1,frustration,TRUE,past,1,TRUE
evt_000250,My mentor got laid off yesterday. She taught me everything I know about this industry. I'm devastated.,got_laid_off,employment,0.1,sadness,FALSE,past,1,TRUE
evt_000251,"I got laid off but honestly, I've been wanting to travel for years. Maybe this is my chance.",got_laid_off,employment,0.7,hope,FALSE,past,1,TRUE
evt_000252,"They're laying off everyone over 50. Age discrimination much? But hey, that's totally legal, right?",got_laid_off,employment,0.15,anger,TRUE,past,1,TRUE
evt_000253,"My boss got laid off today. If they can fire her, nobody's safe. I'm scared.",got_laid_off,employment,0.2,fear,FALSE,past,1,TRUE
evt_000254,I got laid off from my part-time job. It wasn't much but it helped pay for groceries.,got_laid_off,employment,0.3,sadness,FALSE,past,1,TRUE
evt_000255,My friend just texted that she got laid off. She's been working there since high school. I'm in shock.,got_laid_off,employment,0.2,shock,FALSE,past,1,TRUE
evt_000256,Getting laid off was the push I needed to go back to school. Sometimes bad things lead to good things.,got_laid_off,employment,0.8,gratitude,FALSE,past,1,TRUE
evt_000257,They told me I'm being laid off but I can reapply for my own job at half the salary. Generous.,got_laid_off,employment,0.1,disgust,TRUE,past,1,TRUE
evt_000258,My ex-colleague called to say she got laid off. We both saw it coming but it still hurts.,got_laid_off,employment,0.2,sadness,FALSE,past,1,TRUE
evt_000259,I'm getting laid off on Friday. Looking forward to not having to deal with my toxic coworkers anymore.,got_laid_off,employment,0.6,relief,FALSE,future,1,TRUE
evt_000260,My dad got laid off at 62. He's been at the same company my entire life. I don't know what he'll do.,got_laid_off,employment,0.1,sadness,FALSE,past,1,TRUE
evt_000261,Got laid off today. My immigrant parents sacrificed everything for me to have a stable job. I feel like I failed them.,got_laid_off,employment,0.05,shame,FALSE,past,1,TRUE
evt_000262,They're restructuring and I think I'm getting laid off. My performance review was great but that doesn't seem to matter.,got_laid_off,employment,0.25,frustration,FALSE,future,0.7,TRUE
evt_000263,My spouse got laid off this morning. Time to tighten the budget and figure out how to make ends meet.,got_laid_off,employment,0.3,anxiety,FALSE,past,1,TRUE
evt_000264,"I got laid off but my boss said it's not personal, it's just business. Oh well, that makes me feel so much better.",got_laid_off,employment,0.2,resentment,TRUE,past,1,TRUE
evt_000265,My internship got cut short - they laid off all the interns to save money. There goes my summer plans.,got_laid_off,employment,0.25,frustration,FALSE,past,1,TRUE
evt_000266,Getting laid off at 45 with a mortgage and two kids in college. I'm absolutely terrified about the future.,got_laid_off,employment,0.05,fear,FALSE,past,1,TRUE
evt_000267,My girlfriend got laid off yesterday. She's been applying to jobs all day but keeps getting rejected.,got_laid_off,employment,0.15,sadness,FALSE,past,1,TRUE
evt_000268,"I'm getting laid off next week but honestly, I'm kind of excited to see what else is out there.",got_laid_off,employment,0.7,hope,FALSE,future,1,TRUE
evt_000269,They laid me off after I reported safety violations. Coincidence? I think not.,got_laid_off,employment,0.1,anger,FALSE,past,1,TRUE
evt_000270,My nephew got laid off from his first job. He's only 22 and already knows how cruel the working world can be.,got_laid_off,employment,0.2,sadness,FALSE,past,1,TRUE
evt_000271,Got laid off today. At least I won't have to pretend to be busy during those pointless meetings anymore.,got_laid_off,employment,0.5,relief,FALSE,past,1,TRUE
evt_000272,My startup just ran out of funding. We're all getting laid off. Three years of my life down the drain.,got_laid_off,employment,0.15,frustration,FALSE,past,1,TRUE
evt_000273,I think they're going to lay me off tomorrow. My access to certain systems got revoked today.,got_laid_off,employment,0.2,anxiety,FALSE,future,0.9,TRUE
evt_000274,My mom got laid off from her retail job. She's 68 and was hoping to work a few more years.,got_laid_off,employment,0.1,sadness,FALSE,past,1,TRUE
evt_000275,Being laid off is scary but I'm also relieved. I was burned out and needed this break.,got_laid_off,employment,0.6,relief,FALSE,past,1,TRUE
evt_000276,They gave me a pizza party as a thank you and then laid me off the next day. Thanks for the memories.,got_laid_off,employment,0.2,resentment,TRUE,past,1,TRUE
evt_000277,My childhood friend got laid off after 15 years. She's devastated and I don't know what to say.,got_laid_off,employment,0.1,sadness,FALSE,past,1,TRUE
evt_000278,I got laid off but my unemployment benefits got approved. At least I can eat while I job hunt.,got_laid_off,employment,0.5,relief,FALSE,past,1,TRUE
evt_000279,"They're closing our branch and laying everyone off. 40 families affected, but hey, shareholders are happy.",got_laid_off,employment,0.1,anger,TRUE,past,1,TRUE
evt_000280,My partner got laid off today. We were saving for a wedding but now we have to use that money for bills.,got_laid_off,employment,0.15,sadness,FALSE,past,1,TRUE
evt_000281,I'm probably getting laid off soon. The company's been struggling and I'm the newest hire.,got_laid_off,employment,0.25,anxiety,FALSE,future,0.7,TRUE
evt_000282,Got laid off today. Time to pursue my passion for photography that I've been putting off for years.,got_laid_off,employment,0.7,hope,FALSE,past,1,TRUE
evt_000283,My supervisor got laid off yesterday. She protected us from upper management's craziness. We're doomed.,got_laid_off,employment,0.15,fear,FALSE,past,1,TRUE
evt_000284,They laid me off on my birthday. Talk about timing. At least I'll remember this birthday forever.,got_laid_off,employment,0.2,frustration,TRUE,past,1,TRUE
evt_000285,My work bestie got laid off today. The office won't be the same without her terrible jokes.,got_laid_off,employment,0.2,sadness,FALSE,past,1,TRUE
evt_000286,I got laid off but I'm oddly calm about it. Maybe because I saw it coming for months.,got_laid_off,employment,0.5,neutral,FALSE,past,1,TRUE
evt_000287,"They're automating our department and laying everyone off. Welcome to the future, I guess.",got_laid_off,employment,0.25,frustration,TRUE,past,1,TRUE
evt_000288,My older brother got laid off. He's been the family breadwinner for years. We're all worried.,got_laid_off,employment,0.1,anxiety,FALSE,past,1,TRUE
evt_000289,Getting laid off was the wake-up call I needed. I'm finally going to pursue my master's degree.,got_laid_off,employment,0.8,hope,FALSE,past,1,TRUE
evt_000290,"I got laid off and my landlord just raised the rent. Universe, you have excellent timing.",got_laid_off,employment,0.1,frustration,TRUE,past,1,TRUE
evt_000291,My coworker's last day is tomorrow - she got laid off. I'm going to miss her so much.,got_laid_off,employment,0.2,sadness,FALSE,past,1,TRUE
evt_000292,I'm getting laid off next Friday. At least I have the weekend to process it before telling my parents.,got_laid_off,employment,0.3,anxiety,FALSE,future,1,TRUE
evt_000293,"Got laid off today. My cat doesn't care about my employment status, which is oddly comforting.",got_laid_off,employment,0.4,neutral,FALSE,past,1,TRUE
evt_000294,"They laid off everyone in accounting except the CEO's nephew. Merit-based decisions, clearly.",got_laid_off,employment,0.15,disgust,TRUE,past,1,TRUE
evt_000295,My son just called - he got laid off from his first job. I remember how that felt at his age.,got_laid_off,employment,0.2,sadness,FALSE,past,1,TRUE
evt_000296,"I got laid off but my boss said I can use her as a reference. Small comfort, but I'll take it.",got_laid_off,employment,0.4,gratitude,FALSE,past,1,TRUE
evt_000297,The rumor mill says layoffs are coming next week. I'm updating my resume just in case.,got_laid_off,employment,0.3,anxiety,FALSE,future,0.6,TRUE
evt_000298,"Getting laid off forced me to confront how much I hated that job. Silver lining, I suppose.",got_laid_off,employment,0.6,relief,FALSE,past,1,TRUE
evt_000299,My aunt got laid off after 25 years. She's taking it better than expected - says she's ready for retirement.,got_laid_off,employment,0.6,relief,FALSE,past,1,TRUE
evt_000300,I got laid off yesterday. Today I woke up without an alarm for the first time in years. It felt amazing.,got_laid_off,employment,0.7,relief,FALSE,past,1,TRUE
evt_000301,I just got promoted to senior analyst and I'm honestly terrified I'm not ready for this,got_promoted,employment,0.3,fear,FALSE,past,1,TRUE
evt_000302,Holy shit I'm the new department head!! Still can't believe it happened,got_promoted,employment,0.9,shock,FALSE,present,0.8,TRUE
evt_000303,My wife got promoted to VP today and I couldn't be more proud of her dedication,got_promoted,employment,0.95,pride,FALSE,past,1,TRUE
evt_000304,"Great, they promoted me to team lead which means more work for the same shitty pay",got_promoted,employment,0.2,frustration,TRUE,past,1,TRUE
evt_000305,I think I might be getting promoted next month but nothing's official yet,got_promoted,employment,0.7,hope,FALSE,future,0.4,TRUE
evt_000306,Finally made it to manager after 8 years of grinding in this company,got_promoted,employment,0.8,relief,FALSE,past,1,TRUE
evt_000307,They promoted Sarah over me and I honestly don't know what I did wrong,got_promoted,employment,0.25,confusion,FALSE,past,1,TRUE
evt_000308,Just got promoted to sergeant and the responsibility is already weighing on me,got_promoted,employment,0.4,anxiety,FALSE,past,1,TRUE
evt_000309,I'm beyond grateful for this promotion to district manager - feels surreal,got_promoted,employment,0.9,gratitude,FALSE,present,1,TRUE
evt_000310,Got promoted but now I have to fire three people next week,got_promoted,employment,0.3,guilt,FALSE,past,1,TRUE
evt_000311,My brother just got promoted to lead engineer and I'm so jealous,got_promoted,employment,0.2,resentment,FALSE,past,1,TRUE
